event_name,date,fighter_1_name,fighter_2_name,fighter_1_url,fighter_2_url,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Jingliang Li,Zak Ottow,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999,http://www.ufcstats.com/fighter-details/47cd337b86b1af92,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,"KO/TKO, Punches",1,2:57,fighter_1,http://www.ufcstats.com/fight-details/52bae6f01ea9f926
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Wang Guan,Alex Caceres,http://www.ufcstats.com/fighter-details/dd12382f28296f7b,http://www.ufcstats.com/fighter-details/7aa3d6964eff4877,71.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,Featherweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/62eaf9f2436bef25
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Alex Garcia,Muslim Salikhov,http://www.ufcstats.com/fighter-details/a2b12c3f3d60ff69,http://www.ufcstats.com/fighter-details/447f9858ae78f921,6.0,10.0,3.0,0.0,1.0,0.0,3.0,2.0,Welterweight,"SUB, Rear, Naked, Choke",2,3:22,fighter_1,http://www.ufcstats.com/fight-details/9f428684f3db247f
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Zabit Magomedsharipov,Sheymon Moraes,http://www.ufcstats.com/fighter-details/87aa9fb63d6b51a1,http://www.ufcstats.com/fighter-details/0d62719b1dcf7c40,34.0,18.0,11.0,0.0,1.0,0.0,10.0,1.0,Featherweight,"SUB, Anaconda, Choke",3,4:30,fighter_1,http://www.ufcstats.com/fight-details/4ba97e13df33388b
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Kenan Song,Bobby Nash,http://www.ufcstats.com/fighter-details/32490e80ddab1e5a,http://www.ufcstats.com/fighter-details/7dfb56f24fe5ddea,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,"KO/TKO, Punches",1,0:15,fighter_1,http://www.ufcstats.com/fight-details/43ae6a9daa51ed93
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Xiaonan Yan,Kailin Curran,http://www.ufcstats.com/fighter-details/c41d426cc7326d1b,http://www.ufcstats.com/fighter-details/05b43e0ead3df345,96.0,52.0,0.0,2.0,0.0,0.0,0.0,2.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/47628ab025f19796
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Song Yadong,Bharat Kandare,http://www.ufcstats.com/fighter-details/efb96bf3e9ada36f,http://www.ufcstats.com/fighter-details/efd2b3e9bb7965a4,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Featherweight,"SUB, Guillotine, Choke",1,4:16,fighter_1,http://www.ufcstats.com/fight-details/c8609059d2d87724
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Shamil Abdurakhimov,Chase Sherman,http://www.ufcstats.com/fighter-details/2f5cbecbbe18bac4,http://www.ufcstats.com/fighter-details/01b352b6a9074d5c,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Punches",1,1:24,fighter_1,http://www.ufcstats.com/fight-details/4d5c3ddc740b89ca
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Gina Mazany,Yanan Wu,http://www.ufcstats.com/fighter-details/016a8d958883167c,http://www.ufcstats.com/fighter-details/fdbefee0827e1567,38.0,22.0,5.0,1.0,0.0,0.0,1.0,1.0,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e5fbb99bc3907516
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Rolando Dy,Wuliji Buren,http://www.ufcstats.com/fighter-details/55ed59d541f8b90c,http://www.ufcstats.com/fighter-details/2296125b6c362355,26.0,17.0,0.0,4.0,0.0,0.0,1.0,2.0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/903feee04bc91c59
UFC_Fight_Night-Bisping_vs_Gastelum,"November 25, 2017",Cyril Asker,Hu Yaozong,http://www.ufcstats.com/fighter-details/9be6020024133293,http://www.ufcstats.com/fighter-details/f1175ea3aafbf351,20.0,8.0,4.0,0.0,1.0,1.0,3.0,0.0,Heavyweight,"SUB, Rear, Naked, Choke",2,2:33,fighter_1,http://www.ufcstats.com/fight-details/34c39a5a5917e0ec
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Fabricio Werdum,Marcin Tybura,http://www.ufcstats.com/fighter-details/492b202d2064e7a9,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2,155.0,127.0,1.0,1.0,0.0,0.0,2.0,0.0,Heavyweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/4b0aa5c67e69ce74
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Jessica-Rose Clark,Bec Rawlings,http://www.ufcstats.com/fighter-details/6c8072b61c276e67,http://www.ufcstats.com/fighter-details/907e60fd13407e1e,101.0,65.0,2.0,2.0,1.0,1.0,3.0,2.0,Women's Flyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2060e8172f820d80
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Belal Muhammad,Tim Means,http://www.ufcstats.com/fighter-details/b1b0729d27936f2f,http://www.ufcstats.com/fighter-details/4b47e71384a9522f,88.0,91.0,1.0,0.0,0.0,0.0,1.0,0.0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5ebe8d3849273776
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Jake Matthews,Bojan Velickovic,http://www.ufcstats.com/fighter-details/a845f0735bc67405,http://www.ufcstats.com/fighter-details/fcce75a25c14a804,20.0,24.0,4.0,1.0,0.0,1.0,4.0,3.0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/344bfe9c1ff511bb
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Elias Theodorou,Daniel Kelly,http://www.ufcstats.com/fighter-details/34f88592c0ab7a54,http://www.ufcstats.com/fighter-details/bdcbb976816fd256,118.0,42.0,0.0,2.0,0.0,1.0,0.0,1.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/569e2c02f7699c0d
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Alexander Volkanovski,Shane Young,http://www.ufcstats.com/fighter-details/e1248941344b3288,http://www.ufcstats.com/fighter-details/4cd8b03aee1d0138,68.0,18.0,5.0,1.0,0.0,0.0,9.0,1.0,Catch Weight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/097bc98e15722998
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Ryan Benoit,Ashkan Mokhtarian,http://www.ufcstats.com/fighter-details/20999e27ddd94bda,http://www.ufcstats.com/fighter-details/e9bc5748e6a76bb6,45.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Flyweight,"KO/TKO, Kick",3,2:38,fighter_1,http://www.ufcstats.com/fight-details/b90a5b9061ec54a5
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Nik Lentz,Will Brooks,http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37,http://www.ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,34.0,49.0,0.0,2.0,1.0,1.0,1.0,0.0,Lightweight,"SUB, Guillotine, Choke",2,2:05,fighter_1,http://www.ufcstats.com/fight-details/fd2c018aade60a14
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Tai Tuivasa,Rashad Coulter,http://www.ufcstats.com/fighter-details/c62fbc117d57b943,http://www.ufcstats.com/fighter-details/d1528ac5675558b1,22.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,Heavyweight,"KO/TKO, Flying, Knee",1,4:35,fighter_1,http://www.ufcstats.com/fight-details/6971094300073d47
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Frank Camacho,Damien Brown,http://www.ufcstats.com/fighter-details/764342d39cdaa54a,http://www.ufcstats.com/fighter-details/d024ed963e8bf7ea,154.0,104.0,1.0,2.0,0.0,1.0,1.0,1.0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/823797bc6d532b52
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Nadia Kassem,Alex Chambers,http://www.ufcstats.com/fighter-details/6e7506127408aa9e,http://www.ufcstats.com/fighter-details/26b63bc5c0c1f65d,52.0,45.0,0.0,4.0,6.0,0.0,1.0,4.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/23b6ffc0223f8cce
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Eric Shelton,Jenel Lausa,http://www.ufcstats.com/fighter-details/a0c64f272b65d441,http://www.ufcstats.com/fighter-details/ec664422b22d9787,86.0,5.0,5.0,1.0,0.0,2.0,4.0,0.0,Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c06eaf92bdfde8e6
UFC_Fight_Night-Werdum_vs_Tybura,"November 18, 2017",Adam Wieczorek,Anthony Hamilton,http://www.ufcstats.com/fighter-details/efa1f6b42c86793c,http://www.ufcstats.com/fighter-details/c727c7d31c50c4cf,42.0,32.0,0.0,2.0,0.0,0.0,1.0,5.0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/51ec53f442d2cc9b
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Dustin Poirier,Anthony Pettis,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,53.0,34.0,5.0,1.0,0.0,4.0,3.0,2.0,Lightweight,KO/TKO,3,2:08,fighter_1,http://www.ufcstats.com/fight-details/b55605791a4d72b9
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Matt Brown,Diego Sanchez,http://www.ufcstats.com/fighter-details/31123249b0bbf52e,http://www.ufcstats.com/fighter-details/82e7929bf6c2b689,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,"KO/TKO, Elbow",1,3:44,fighter_1,http://www.ufcstats.com/fight-details/b6b5ec324449befd
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Andrei Arlovski,Junior Albini,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,http://www.ufcstats.com/fighter-details/c482c8605455a213,92.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/603354ffe9cc0755
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Cezar Ferreira,Nate Marquardt,http://www.ufcstats.com/fighter-details/dbc17725b887860a,http://www.ufcstats.com/fighter-details/a8e6a69796280f17,47.0,36.0,2.0,0.0,0.0,0.0,1.0,0.0,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7ad85c84025c0db0
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Raphael Assuncao,Matthew Lopez,http://www.ufcstats.com/fighter-details/2f13e4020cea5b38,http://www.ufcstats.com/fighter-details/2fc7e9701642ca38,46.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punch",3,1:50,fighter_1,http://www.ufcstats.com/fight-details/151c597d2e609a4e
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Clay Guida,Joe Lauzon,http://www.ufcstats.com/fighter-details/c47df9303d318c67,http://www.ufcstats.com/fighter-details/3bad7ef643840f67,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,"KO/TKO, Punch",1,1:07,fighter_1,http://www.ufcstats.com/fight-details/935f559ab0521c27
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Marlon Moraes,John Dodson,http://www.ufcstats.com/fighter-details/fea79f9bc8c68769,http://www.ufcstats.com/fighter-details/99506df1af6c8b3b,45.0,43.0,1.0,2.0,1.0,0.0,0.0,0.0,Bantamweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5519d7fe2cee8353
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Tatiana Suarez,Viviane Pereira,http://www.ufcstats.com/fighter-details/b08012bbe542592a,http://www.ufcstats.com/fighter-details/d50382dc0565a9e1,71.0,13.0,4.0,0.0,0.0,1.0,13.0,0.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5db3e2fdd18129a4
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Sage Northcutt,Michel Quinones,http://www.ufcstats.com/fighter-details/ed9d8ee3a4239b1c,http://www.ufcstats.com/fighter-details/5e84a859c6a82288,79.0,55.0,3.0,0.0,0.0,0.0,1.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/60de5efe5b439c8b
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Nina Ansaroff,Angela Hill,http://www.ufcstats.com/fighter-details/d343df8ba11f4c4e,http://www.ufcstats.com/fighter-details/f0feeb2192937424,143.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7006a98fe9944571
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Sean Strickland,Court McGee,http://www.ufcstats.com/fighter-details/0d8011111be000b2,http://www.ufcstats.com/fighter-details/523fa774700d7d3f,78.0,62.0,3.0,0.0,1.0,0.0,3.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d3c78cc516417797
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Jake Collier,Marcel Fortuna,http://www.ufcstats.com/fighter-details/92fa1401b7927da3,http://www.ufcstats.com/fighter-details/d761b3766e38c5db,94.0,59.0,0.0,1.0,0.0,1.0,0.0,3.0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/78e554aa129711ba
UFC_Fight_Night-Poirier_vs_Pettis,"November 11, 2017",Karl Roberson,Darren Stewart,http://www.ufcstats.com/fighter-details/37d5b176d438d2a5,http://www.ufcstats.com/fighter-details/a17ad5a5048e8c3f,17.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,Middleweight,"SUB, Rear, Naked, Choke",1,3:41,fighter_1,http://www.ufcstats.com/fight-details/4b202bae6c87b98b
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Georges St-Pierre,Michael Bisping,http://www.ufcstats.com/fighter-details/6506c1d34da9c013,http://www.ufcstats.com/fighter-details/2b93ebd9f5417ad2,59.0,27.0,3.0,0.0,1.0,0.0,2.0,0.0,Middleweight,"SUB, Rear, Naked, Choke",3,4:23,fighter_1,http://www.ufcstats.com/fight-details/d361b51952944a26
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",TJ Dillashaw,Cody Garbrandt,http://www.ufcstats.com/fighter-details/c849740a3ff51931,http://www.ufcstats.com/fighter-details/d8c7c61b176e3994,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,"KO/TKO, Punch",2,2:41,fighter_1,http://www.ufcstats.com/fight-details/b3a304eadb9f7fb4
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Rose Namajunas,Joanna Jedrzejczyk,http://www.ufcstats.com/fighter-details/47b63240018d5d86,http://www.ufcstats.com/fighter-details/3d6749c4267da18f,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Women's Strawweight,"KO/TKO, Punch",1,3:03,fighter_1,http://www.ufcstats.com/fight-details/fc29884851f9cebb
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Stephen Thompson,Jorge Masvidal,http://www.ufcstats.com/fighter-details/4a28cb716c19157a,http://www.ufcstats.com/fighter-details/47b9e0e7703a4868,70.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/80572cac6ab57866
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Paulo Costa,Johny Hendricks,http://www.ufcstats.com/fighter-details/2e5c2aa8e4ab9d82,http://www.ufcstats.com/fighter-details/0941df56f6ac954b,49.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punches",2,1:23,fighter_1,http://www.ufcstats.com/fight-details/0a46cb2887890502
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",James Vick,Joe Duffy,http://www.ufcstats.com/fighter-details/6256b2b1562cb8e1,http://www.ufcstats.com/fighter-details/654ae722109a0d31,42.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,Lightweight,"KO/TKO, Punch",2,4:59,fighter_1,http://www.ufcstats.com/fight-details/13635ba71963ad0c
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Mark Godbeer,Walt Harris,http://www.ufcstats.com/fighter-details/ad56b3f00ca38dfd,http://www.ufcstats.com/fighter-details/03f982ca3735070c,3.0,21.0,0.0,1.0,0.0,0.0,0.0,3.0,Heavyweight,DQ,1,4:29,fighter_1,http://www.ufcstats.com/fight-details/8375f311e8c6c079
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Ovince Saint Preux,Corey Anderson,http://www.ufcstats.com/fighter-details/50db8711c70196cd,http://www.ufcstats.com/fighter-details/5e4eec08896c9423,23.0,30.0,0.0,4.0,0.0,0.0,0.0,0.0,Light Heavyweight,"KO/TKO, Kick",3,1:25,fighter_1,http://www.ufcstats.com/fight-details/5cab50839f4a0d94
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Randy Brown,Mickey Gall,http://www.ufcstats.com/fighter-details/c6aee362c7a7d482,http://www.ufcstats.com/fighter-details/9e50097a89442158,41.0,7.0,1.0,0.0,0.0,2.0,2.0,4.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e686df21c24c6c03
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Curtis Blaydes,Aleksei Oleinik,http://www.ufcstats.com/fighter-details/fa6796c55d6c5440,http://www.ufcstats.com/fighter-details/98c23cb6da5b3352,39.0,34.0,4.0,0.0,0.0,0.0,1.0,0.0,Heavyweight,KO/TKO,2,1:39,fighter_1,http://www.ufcstats.com/fight-details/8c2fb17981464d8c
UFC_217-Bisping_vs_St-Pierre,"November 04, 2017",Ricardo Ramos,Aiemann Zahabi,http://www.ufcstats.com/fighter-details/1ae8f3c723aacff4,http://www.ufcstats.com/fighter-details/24656ef4d605c96f,42.0,46.0,3.0,0.0,0.0,0.0,1.0,0.0,Bantamweight,"KO/TKO, Elbow",3,1:58,fighter_1,http://www.ufcstats.com/fight-details/56d8cc470841f454
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Derek Brunson,Lyoto Machida,http://www.ufcstats.com/fighter-details/b1a3e0aca758b322,http://www.ufcstats.com/fighter-details/f7a7f7118d4b01b6,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punch",1,2:30,fighter_1,http://www.ufcstats.com/fight-details/405c0b8d3960016d
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Colby Covington,Demian Maia,http://www.ufcstats.com/fighter-details/dc9572dd6ec74859,http://www.ufcstats.com/fighter-details/427b5953ac8e3a27,88.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7a5baef71925258c
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Pedro Munhoz,Rob Font,http://www.ufcstats.com/fighter-details/6bd02119599741a4,http://www.ufcstats.com/fighter-details/05339613bf8e9808,20.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,Bantamweight,"SUB, Guillotine, Choke",1,4:03,fighter_1,http://www.ufcstats.com/fight-details/0b557aeb2169b59f
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Francisco Trinaldo,Jim Miller,http://www.ufcstats.com/fighter-details/a8283a4f415e1eb9,http://www.ufcstats.com/fighter-details/d1941565abf50b16,63.0,34.0,1.0,1.0,0.0,0.0,2.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/bed03663bc577f02
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Thiago Santos,Jack Hermansson,http://www.ufcstats.com/fighter-details/dea070ed4a2a8281,http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punch",1,4:59,fighter_1,http://www.ufcstats.com/fight-details/23ea24013d15c09c
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",John Lineker,Marlon Vera,http://www.ufcstats.com/fighter-details/c268b2cfebccf652,http://www.ufcstats.com/fighter-details/7c7332319c14094c,77.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d4eb3614c7734781
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Vicente Luque,Niko Price,http://www.ufcstats.com/fighter-details/6d4b63c767106d3a,http://www.ufcstats.com/fighter-details/d8da10db80131bec,61.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,Welterweight,"SUB, D'Arce, Choke",2,4:08,fighter_1,http://www.ufcstats.com/fight-details/4838bf4ca76c1c6b
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Antonio Carlos Junior,Jack Marshman,http://www.ufcstats.com/fighter-details/52e76bb4b3e852f3,http://www.ufcstats.com/fighter-details/045f25b3a4c08e81,11.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,Middleweight,"SUB, Rear, Naked, Choke",1,4:30,fighter_1,http://www.ufcstats.com/fight-details/72d703db67371e1d
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Jared Gordon,Hacran Dias,http://www.ufcstats.com/fighter-details/7026eca45f65377b,http://www.ufcstats.com/fighter-details/ed209f6618c82e41,101.0,32.0,2.0,0.0,0.0,1.0,4.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f9e07282f3444d09
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Elizeu Zaleski dos Santos,Max Griffin,http://www.ufcstats.com/fighter-details/8adcbd525fab8d9b,http://www.ufcstats.com/fighter-details/b0d6a1d8ac3d563d,84.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9dd9affa41eead4c
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Deiveson Figueiredo,Jarred Brooks,http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5,http://www.ufcstats.com/fighter-details/81d9df19e255b8b6,19.0,30.0,1.0,7.0,5.0,0.0,0.0,0.0,Flyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e11e290d816c119b
UFC_Fight_Night-Brunson_vs_Machida,"October 28, 2017",Marcelo Golm,Christian Colombo,http://www.ufcstats.com/fighter-details/ac29d508d78384c9,http://www.ufcstats.com/fighter-details/9123c54d0a2b72dd,35.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,Heavyweight,"SUB, Rear, Naked, Choke",1,2:08,fighter_1,http://www.ufcstats.com/fight-details/4ffd88b2f00f4250
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Darren Till,Donald Cerrone,http://www.ufcstats.com/fighter-details/9ce6d5a03af801b7,http://www.ufcstats.com/fighter-details/1d00756835ca67c9,24.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,Welterweight,"KO/TKO, Punch",1,4:20,fighter_1,http://www.ufcstats.com/fight-details/aa7b1fca60a21f3a
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Karolina Kowalkiewicz,Jodie Esquibel,http://www.ufcstats.com/fighter-details/d7c3816669784109,http://www.ufcstats.com/fighter-details/411539901068522f,127.0,65.0,1.0,0.0,0.0,0.0,1.0,0.0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d71ad0033de24fff
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Jan Blachowicz,Devin Clark,http://www.ufcstats.com/fighter-details/99df7d0a2a08a8a8,http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91,33.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,Light Heavyweight,"SUB, Rear, Naked, Choke",2,3:02,fighter_1,http://www.ufcstats.com/fight-details/6a315ef5bf22af29
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Oskar Piechota,Jonathan Wilson,http://www.ufcstats.com/fighter-details/1cf7ccf64a5bf24e,http://www.ufcstats.com/fighter-details/cd01f0b768a32475,56.0,17.0,1.0,0.0,3.0,0.0,3.0,0.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/fdfc700e56575d67
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Marcin Held,Nasrat Haqparast,http://www.ufcstats.com/fighter-details/bf43fed8f29e1671,http://www.ufcstats.com/fighter-details/b7b84ccd221be298,19.0,27.0,3.0,1.0,1.0,0.0,3.0,1.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/61070325bb440f58
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Brian Kelleher,Damian Stasiak,http://www.ufcstats.com/fighter-details/7be14eaed4c74856,http://www.ufcstats.com/fighter-details/42a7e90605df3c8a,79.0,43.0,1.0,1.0,1.0,0.0,3.0,0.0,Bantamweight,"KO/TKO, Punch",3,3:39,fighter_1,http://www.ufcstats.com/fight-details/4dcd6ff5e32a3779
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Ramazan Emeev,Sam Alvey,http://www.ufcstats.com/fighter-details/abd5fb12437eda21,http://www.ufcstats.com/fighter-details/d156513a19acf856,38.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9da4e06a403f0d27
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Andre Fili,Artem Lobov,http://www.ufcstats.com/fighter-details/8fd808923cffff82,http://www.ufcstats.com/fighter-details/02f2a9702ba3d167,55.0,55.0,5.0,0.0,0.0,0.0,3.0,0.0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/06287b822837a616
UFC_Fight_Night-Cerrone_vs_Till,"October 21, 2017",Warlley Alves,Salim Touahri,http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f,http://www.ufcstats.com/fighter-details/cbf1c7ba5408a66f,38.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/88f36fa2945ccac5
